Adsorbent,Pollutant,SA (m2/g),Dav (nm),VTot (cm3/g),C (wt%),O/C,(O+N)/C,pH,T (K),C0 (mg/L),SLR (g/L),Qe (mg/g)
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,10.48902828
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,11.63193861
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.29775635
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,13.98341949
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,14.409635
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,14.31978416
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,14.9856019
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,7.219264164
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,10.37613877
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,11.36373002
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.70842075
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,13.47637662
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,14.2443325
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,15.20350938
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,15.20427734
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,7.379670947
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,10.43258352
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,11.49783431
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.50308855
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,13.72989806
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,14.32698375
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,14.76164677
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,15.09493962
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,102.3611252
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,126.5686302
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,147.5322896
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,171.2623181
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,186.6214355
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,193.3709997
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,194.7861504
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,197.1533743
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,104.2806309
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,130.4112894
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,150.8043576
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,170.8240072
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,190.0229041
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,192.8318947
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,195.1589929
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,196.6981685
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,103.3208781
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,128.4899598
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,149.1683236
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,171.0431627
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,188.3221698
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,193.1014472
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,194.9725716
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,196.9257714
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,10.09805265
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,11.48347675
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,11.99411846
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.0583655
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.45251776
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.54988871
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.99094798
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.99450491
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,9.954219313
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,11.76336265
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,11.87384977
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.18863804
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.50075862
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.74485292
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.8789047
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,13.18946912
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,10.02613598
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,11.6234197
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,11.93398411
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.12350177
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.47663819
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.64737081
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.93492634
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,13.09198702
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,90.21811488
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,119.2448837
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,135.6623371
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,154.0129816
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,174.0053716
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,178.7849957
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,183.5646199
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,186.7880874
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,94.9381605
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,114.0533226
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,142.0083441
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,157.1928767
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,174.2914821
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,179.1155679
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,183.4061143
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,186.6740434
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,92.57813769
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,116.6491032
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,138.8353406
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,155.6029292
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,174.1484268
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,178.9502818
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,183.4853671
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,186.7310654
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,9.951692197
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,12.05603937
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,14.26301072
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,16.01277116
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,16.15732778
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,17.06843912
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,17.14715443
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,17.52528219
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,9.527218042
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,11.86329721
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,14.80592567
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,16.06426716
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,16.62925182
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,16.92608947
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,17.13795872
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,17.8964212
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,9.73945512
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,11.95966829
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,14.53446819
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,16.03851916
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,16.3932898
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,16.99726429
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,17.14255657
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1,17.7108517
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,102.5098633
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,120.6217415
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,145.0135566
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,163.298682
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,181.5827039
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,187.9663685
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,190.5544103
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,192.5726855
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,97.91715597
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,122.7672855
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,142.2055534
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,162.5861981
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,180.9908678
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,187.2347575
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,190.7784178
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,192.1029685
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,100.2135097
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,121.6945135
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,143.609555
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,162.94244
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,181.2867858
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,187.600563
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,190.666414
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1,192.337827
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,8.610568838
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20,1,28.99528866
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30,1,43.45692386
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1,31.13520634
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1,43.19083437
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,8.769230036
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20,1,20.32294361
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30,1,41.58480176
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1,49.61273339
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1,46.13236896
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,8.689899437
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20,1,24.65911614
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30,1,42.52086281
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1,40.37396986
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1,44.66160167
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,190.1121766
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20,1,377.9008665
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30,1,476.1932364
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1,480.1872121
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1,517.4911788
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,189.6377936
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20,1,382.2687513
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30,1,463.6083823
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1,484.0543037
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1,536.3388486
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,189.8749851
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20,1,380.0848089
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30,1,469.9008094
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1,482.1207579
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1,526.9150137
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,14.86747489
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20,1,17.47684845
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30,1,26.72069675
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1,25.22623754
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1,51.24790725
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,11.86350977
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20,1,21.9569327
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30,1,22.15686424
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1,11.20646473
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1,48.68641958
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,13.36549233
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20,1,19.71689057
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30,1,24.4387805
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1,18.21635113
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1,49.96716342
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,179.1497704
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20,1,349.0089047
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30,1,423.2705159
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1,428.2806544
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1,453.2174035
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,179.4124354
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20,1,344.1461312
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30,1,423.0233018
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1,404.3344731
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1,478.6204463
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,179.2811029
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20,1,346.577518
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30,1,423.1469088
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1,416.3075638
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1,465.9189249
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,9.715,1,12.74307277
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,19.525,1,23.55017077
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.339,1,33.88558365
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,41.603,1,24.46083292
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,48.761,1,37.34024679
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,9.715,1,12.04380819
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,19.525,1,20.10721368
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.339,1,23.65621385
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,41.603,1,43.78305239
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,48.761,1,34.91330634
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,9.715,1,12.39344048
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,19.525,1,21.82869223
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.339,1,28.77089875
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,41.603,1,34.12194265
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,48.761,1,36.12677657
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,9.715,1,180.3059412
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,19.525,1,352.6359279
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.339,1,436.7515011
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,41.603,1,450.0513001
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,48.761,1,472.7124993
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,9.715,1,179.9988294
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,19.525,1,354.8886548
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.339,1,433.193205
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,41.603,1,478.126205
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,48.761,1,482.5875888
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,9.715,1,180.1523853
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,19.525,1,353.7622914
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.339,1,434.9723531
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,41.603,1,464.0887525
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,48.761,1,477.6500441
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,3,298.15,10,1,19.94258789
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,12.0256078
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,11,298.15,10,1,11.30873611
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,3,298.15,10,1,21.44326035
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,12.15867624
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,11,298.15,10,1,11.23884556
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,3,298.15,10,1,20.33922661
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,12.09214202
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,11,298.15,10,1,11.27379084
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,194.0032193
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,193.9899914
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,193.2557458
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,193.813883
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,194.0665946
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,192.9613763
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,193.9085512
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,194.028293
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,193.1085611
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,11.44705573
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,5.47608242
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,4.784259607
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,8.136888092
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,5.600797265
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,5.904025516
